,time_bucket,time,bytes,host,latency,method,response,url,useragent
390,2025-01-23-23-17,2025-01-23T23:17:14.017Z,5066,206.70.42.72,551,DELETE,403,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
391,2025-01-23-23-17,2025-01-23T23:17:13.410Z,4979,55.53.115.250,1037,PUT,403,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
392,2025-01-23-23-17,2025-01-23T23:17:12.805Z,5015,53.200.181.7,4025,DELETE,403,/usr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
393,2025-01-23-23-17,2025-01-23T23:17:12.196Z,5006,68.131.20.93,2210,POST,303,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
394,2025-01-23-23-17,2025-01-23T23:17:11.589Z,4947,88.119.9.126,2403,GET,403,/usr,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
395,2025-01-23-23-17,2025-01-23T23:17:10.983Z,4960,83.2.236.241,3122,POST,500,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
396,2025-01-23-23-17,2025-01-23T23:17:10.376Z,5056,221.208.94.94,766,POST,404,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
397,2025-01-23-23-17,2025-01-23T23:17:09.770Z,5040,117.7.40.46,4820,PUT,404,/usr/login,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
398,2025-01-23-23-17,2025-01-23T23:17:09.163Z,4966,76.17.238.12,3003,POST,200,/usr,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
399,2025-01-23-23-17,2025-01-23T23:17:08.556Z,5065,132.161.251.121,1200,GET,304,/usr,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
400,2025-01-23-23-17,2025-01-23T23:17:07.949Z,4966,212.38.177.101,3913,PUT,200,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
401,2025-01-23-23-17,2025-01-23T23:17:07.342Z,4982,124.7.180.225,2264,GET,500,/usr/admin,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
402,2025-01-23-23-17,2025-01-23T23:17:06.735Z,5019,1.249.161.152,1865,PUT,404,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
403,2025-01-23-23-17,2025-01-23T23:17:06.130Z,4970,3.242.233.6,3266,DELETE,403,/usr,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
404,2025-01-23-23-17,2025-01-23T23:17:05.523Z,5011,56.48.247.11,1728,DELETE,200,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
405,2025-01-23-23-17,2025-01-23T23:17:04.916Z,5035,82.197.191.241,1834,GET,404,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
406,2025-01-23-23-17,2025-01-23T23:17:04.310Z,5115,122.83.65.155,870,POST,500,/usr/admin/developer,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
407,2025-01-23-23-17,2025-01-23T23:17:03.703Z,4913,155.123.156.252,3690,PUT,303,/usr,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
408,2025-01-23-23-17,2025-01-23T23:17:03.097Z,5009,190.99.134.61,4409,POST,502,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
409,2025-01-23-23-17,2025-01-23T23:17:02.491Z,4933,13.27.15.38,192,DELETE,304,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
410,2025-01-23-23-17,2025-01-23T23:17:01.883Z,4947,200.118.71.131,780,PUT,200,/usr/admin,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
411,2025-01-23-23-17,2025-01-23T23:17:01.276Z,5006,38.211.126.151,1115,DELETE,500,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
412,2025-01-23-23-17,2025-01-23T23:17:00.670Z,5024,11.147.193.74,4456,PUT,403,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
413,2025-01-23-23-17,2025-01-23T23:17:00.063Z,5016,85.222.74.174,2228,PUT,303,/usr,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
414,2025-01-23-23-01,2025-01-23T23:01:59.467Z,5011,13.193.33.51,1645,PUT,502,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
415,2025-01-23-23-01,2025-01-23T23:01:58.861Z,4994,186.143.141.9,342,GET,304,/usr/admin/developer,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
416,2025-01-23-23-01,2025-01-23T23:01:58.254Z,4936,188.238.66.250,4943,DELETE,303,/usr,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
417,2025-01-23-23-01,2025-01-23T23:01:57.647Z,5033,35.234.230.67,3508,GET,304,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
418,2025-01-23-23-01,2025-01-23T23:01:57.040Z,5027,68.61.18.248,338,GET,404,/usr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
419,2025-01-23-23-01,2025-01-23T23:01:56.433Z,5014,175.214.207.147,742,POST,500,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
420,2025-01-23-23-01,2025-01-23T23:01:55.826Z,5019,126.135.159.231,3686,PUT,404,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
421,2025-01-23-23-01,2025-01-23T23:01:55.219Z,5021,155.157.68.238,2712,DELETE,500,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
422,2025-01-23-23-01,2025-01-23T23:01:54.612Z,4953,204.138.65.185,1412,GET,404,/usr/login,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
423,2025-01-23-23-01,2025-01-23T23:01:54.004Z,4956,216.129.129.12,2883,POST,200,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
424,2025-01-23-23-01,2025-01-23T23:01:53.397Z,4969,65.41.253.165,558,POST,502,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
425,2025-01-23-23-01,2025-01-23T23:01:52.790Z,4960,87.27.18.53,2430,GET,502,/usr/admin/developer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
426,2025-01-23-23-01,2025-01-23T23:01:52.183Z,4976,9.57.255.242,117,POST,304,/usr/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
427,2025-01-23-23-01,2025-01-23T23:01:51.577Z,5016,187.139.211.28,833,DELETE,303,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
428,2025-01-23-23-01,2025-01-23T23:01:50.970Z,5040,115.140.143.143,4746,PUT,404,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
429,2025-01-23-23-01,2025-01-23T23:01:50.353Z,4960,105.11.53.101,4735,POST,500,/usr/register,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
430,2025-01-23-23-01,2025-01-23T23:01:49.741Z,4956,4.41.152.28,2723,DELETE,404,/usr/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
431,2025-01-23-23-01,2025-01-23T23:01:49.134Z,5057,98.25.221.172,850,PUT,500,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
432,2025-01-23-23-01,2025-01-23T23:01:48.527Z,5019,113.41.167.73,4500,POST,403,/usr/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
433,2025-01-23-23-01,2025-01-23T23:01:47.919Z,5014,65.13.77.141,2297,POST,502,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
434,2025-01-23-23-01,2025-01-23T23:01:47.313Z,5094,97.121.121.172,4751,POST,502,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
435,2025-01-23-23-01,2025-01-23T23:01:46.706Z,4978,128.220.142.177,849,GET,304,/usr/register,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
436,2025-01-23-23-01,2025-01-23T23:01:46.098Z,4929,97.139.187.199,4273,POST,403,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
437,2025-01-23-23-01,2025-01-23T23:01:45.491Z,4965,125.116.162.191,4071,DELETE,502,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
438,2025-01-23-23-01,2025-01-23T23:01:44.884Z,4944,207.146.182.85,2571,POST,200,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
439,2025-01-23-23-01,2025-01-23T23:01:44.276Z,4935,8.177.171.114,4002,PUT,303,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
440,2025-01-23-23-01,2025-01-23T23:01:43.670Z,4949,152.106.126.213,1314,PUT,304,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
441,2025-01-23-23-01,2025-01-23T23:01:43.062Z,4962,223.160.98.73,2591,GET,404,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
442,2025-01-23-23-01,2025-01-23T23:01:42.454Z,4994,213.188.139.14,444,GET,303,/usr/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
443,2025-01-23-23-01,2025-01-23T23:01:41.847Z,5036,68.91.45.177,56,DELETE,404,/usr/admin/developer,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
444,2025-01-23-23-01,2025-01-23T23:01:41.241Z,5019,25.156.229.105,2977,GET,500,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
445,2025-01-23-23-01,2025-01-23T23:01:40.634Z,4957,113.236.36.69,2491,PUT,404,/usr/register,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
446,2025-01-23-23-01,2025-01-23T23:01:40.028Z,5054,86.225.156.187,3533,DELETE,502,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
447,2025-01-23-23-01,2025-01-23T23:01:39.421Z,5040,29.39.45.245,4234,POST,404,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
448,2025-01-23-23-01,2025-01-23T23:01:38.815Z,5011,102.163.198.24,3641,PUT,404,/usr/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
449,2025-01-23-23-01,2025-01-23T23:01:38.209Z,4992,7.155.231.108,3579,DELETE,200,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
450,2025-01-23-23-01,2025-01-23T23:01:37.601Z,4994,189.0.35.227,1336,GET,304,/usr,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
451,2025-01-23-23-01,2025-01-23T23:01:36.994Z,4962,85.58.14.196,86,PUT,303,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
452,2025-01-23-23-01,2025-01-23T23:01:36.386Z,5041,59.3.23.199,2196,POST,200,/usr,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
453,2025-01-23-23-01,2025-01-23T23:01:35.780Z,4993,201.101.78.226,2395,POST,304,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
454,2025-01-23-23-01,2025-01-23T23:01:35.172Z,5030,175.33.168.10,4249,GET,303,/usr/admin,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
455,2025-01-23-23-01,2025-01-23T23:01:34.565Z,4948,21.205.113.110,682,PUT,403,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
456,2025-01-23-23-01,2025-01-23T23:01:33.959Z,5040,152.219.190.242,1346,POST,303,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
457,2025-01-23-23-01,2025-01-23T23:01:33.351Z,4977,128.29.165.145,2980,PUT,502,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
458,2025-01-23-23-01,2025-01-23T23:01:32.746Z,4987,78.5.160.212,3721,POST,403,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
459,2025-01-23-23-01,2025-01-23T23:01:32.139Z,4975,203.103.140.30,2421,GET,303,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
460,2025-01-23-23-01,2025-01-23T23:01:31.533Z,4959,120.16.223.230,1983,PUT,200,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
461,2025-01-23-23-01,2025-01-23T23:01:30.925Z,4988,162.165.17.99,1257,PUT,404,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
462,2025-01-23-23-01,2025-01-23T23:01:30.319Z,4911,153.216.51.160,2384,PUT,502,/usr/admin/developer,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
463,2025-01-23-23-01,2025-01-23T23:01:29.703Z,4968,89.111.144.44,4788,GET,500,/usr/admin,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
464,2025-01-23-23-01,2025-01-23T23:01:29.095Z,4926,123.157.225.225,3750,DELETE,304,/usr,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
465,2025-01-23-23-01,2025-01-23T23:01:28.489Z,5055,195.145.121.221,1902,POST,502,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
466,2025-01-23-23-01,2025-01-23T23:01:27.883Z,4906,199.74.88.142,4683,POST,403,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
467,2025-01-23-23-01,2025-01-23T23:01:27.273Z,5000,33.244.80.192,2654,PUT,404,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
468,2025-01-23-23-01,2025-01-23T23:01:26.666Z,5034,206.71.48.215,2872,PUT,404,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
469,2025-01-23-23-01,2025-01-23T23:01:26.058Z,5096,173.186.117.75,1673,POST,404,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
470,2025-01-23-23-01,2025-01-23T23:01:25.451Z,4956,15.65.52.181,2456,DELETE,500,/usr,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
471,2025-01-23-23-01,2025-01-23T23:01:24.844Z,4942,2.131.157.246,2976,POST,303,/usr,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
472,2025-01-23-23-01,2025-01-23T23:01:24.237Z,5018,102.244.137.3,4107,POST,500,/usr/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
473,2025-01-23-23-01,2025-01-23T23:01:23.630Z,5045,111.167.92.240,3517,POST,304,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
474,2025-01-23-23-01,2025-01-23T23:01:23.023Z,4906,111.184.30.189,1542,DELETE,502,/usr,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
475,2025-01-23-23-01,2025-01-23T23:01:22.416Z,4987,53.221.98.137,4528,DELETE,500,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
476,2025-01-23-23-01,2025-01-23T23:01:21.808Z,5055,87.39.63.99,1585,DELETE,502,/usr/admin,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
477,2025-01-23-23-01,2025-01-23T23:01:21.201Z,5031,89.154.24.153,4485,POST,304,/usr,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
478,2025-01-23-23-01,2025-01-23T23:01:20.595Z,5074,183.222.149.22,1290,PUT,303,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
479,2025-01-23-23-01,2025-01-23T23:01:19.988Z,5053,73.206.28.212,3789,DELETE,304,/usr,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
480,2025-01-23-23-01,2025-01-23T23:01:19.381Z,4947,10.37.140.70,4072,PUT,502,/usr/admin/developer,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
481,2025-01-23-23-01,2025-01-23T23:01:18.773Z,5054,193.119.138.123,3016,DELETE,403,/usr/register,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
482,2025-01-23-23-01,2025-01-23T23:01:18.166Z,4957,146.219.150.9,1789,POST,500,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
483,2025-01-23-23-01,2025-01-23T23:01:17.559Z,5025,135.91.100.30,1989,GET,303,/usr/admin/developer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
484,2025-01-23-23-01,2025-01-23T23:01:16.953Z,4944,87.6.186.249,4223,GET,303,/usr,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
485,2025-01-23-23-01,2025-01-23T23:01:16.346Z,4923,139.31.40.29,1328,GET,502,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
486,2025-01-23-23-01,2025-01-23T23:01:15.739Z,4956,17.179.167.168,4585,GET,303,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
487,2025-01-23-23-01,2025-01-23T23:01:15.132Z,4990,155.221.173.5,1633,POST,502,/usr/admin/developer,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
488,2025-01-23-23-01,2025-01-23T23:01:14.526Z,4975,101.184.4.25,4516,POST,404,/usr/register,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
489,2025-01-23-23-01,2025-01-23T23:01:13.919Z,5054,54.233.192.67,975,DELETE,304,/usr/login,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
490,2025-01-23-23-01,2025-01-23T23:01:13.311Z,5054,62.131.88.216,3824,DELETE,404,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
491,2025-01-23-23-01,2025-01-23T23:01:12.703Z,5027,95.78.239.229,3183,GET,403,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
492,2025-01-23-23-01,2025-01-23T23:01:12.096Z,5052,63.168.212.146,1200,PUT,303,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
